user_id,age,education,location,event_index,title,company,industry,start_date,end_date,salary_min,salary_max,skills,tenure_months,remote_flag
user_0091,29,highschool,Remote,4,senior engineer,company_57,IT,2023-07-01,2025-10-18,56808,75744,"[""testing"", ""kubernetes"", ""statistics"", ""design"", ""docker"", ""teamwork""]",28,0
user_0092,31,bachelor,Delhi,0,intern,company_61,IT,2019-03-01,2020-11-20,22877,30502,"[""excel"", ""python""]",21,1
user_0092,31,bachelor,Delhi,1,junior engineer,company_68,IT,2020-05-01,2021-11-22,37205,49606,"[""git"", ""testing"", ""project management"", ""marketing"", ""react"", ""python"", ""data visualization""]",19,1
user_0093,29,bachelor,Delhi,0,intern,company_50,Finance,2017-11-01,2018-04-30,21681,28909,"[""communication"", ""marketing"", ""excel"", ""python"", ""seo""]",6,1
user_0093,29,bachelor,Delhi,1,junior engineer,company_32,EdTech,2018-11-08,2019-11-03,38851,51801,"[""git"", ""testing"", ""python"", ""sql""]",12,1
user_0093,29,bachelor,Delhi,2,engineer,company_36,Finance,2019-09-29,2021-01-21,47970,63961,"[""git"", ""testing"", ""linux"", ""marketing"", ""prompting"", ""python"", ""design"", ""docker""]",16,0
user_0093,29,bachelor,Delhi,3,senior engineer,company_58,EdTech,2020-09-28,2024-09-07,63223,84297,"[""testing"", ""aws"", ""python"", ""sales"", ""kubernetes"", ""statistics"", ""design"", ""docker""]",48,0
user_0094,24,bachelor,Delhi,0,junior engineer,company_41,Finance,2016-12-21,2020-03-05,36193,48258,"[""communication"", ""git"", ""testing"", ""design"", ""python"", ""machine learning"", ""powerbi""]",39,0
user_0094,24,bachelor,Delhi,1,junior engineer,company_4,EdTech,2017-11-15,2019-12-05,40732,54309,"[""git"", ""testing"", ""python"", ""teamwork"", ""machine learning""]",25,1
user_0094,24,bachelor,Delhi,2,engineer,company_61,Finance,2018-10-23,2022-06-04,51123,68164,"[""git"", ""testing"", ""linux"", ""react"", ""python"", ""c++"", ""docker"", ""seo""]",44,0
user_0095,21,bachelor,Bangalore,0,analyst,company_52,IT,2016-07-04,2020-06-13,104690,139587,"[""nodejs"", ""marketing"", ""excel"", ""sql"", ""nlp"", ""data visualization"", ""tableau""]",48,1
user_0095,21,bachelor,Bangalore,1,analyst,company_59,IT,2017-06-17,2020-11-28,110455,147273,"[""excel"", ""sql""]",42,0
user_0095,21,bachelor,Bangalore,2,senior analyst,company_39,Healthcare,2018-05-20,2019-01-15,123423,164564,"[""excel"", ""powerbi"", ""data visualization"", ""marketing""]",8,1
user_0095,21,bachelor,Bangalore,3,product manager,company_4,Finance,2019-05-07,2023-01-16,129503,172671,"[""communication"", ""java"", ""nodejs"", ""project management"", ""excel"", ""marketing"", ""design"", ""docker""]",45,1
user_0096,42,master,Hyderabad,0,associate,company_66,EdTech,2017-01-21,2020-12-01,97817,130423,"[""communication"", ""powerbi"", ""git"", ""excel""]",47,0
user_0096,42,master,Hyderabad,1,analyst,company_7,Manufacturing,2017-12-12,2018-08-09,111419,148558,"[""excel"", ""linux"", ""sql"", ""data visualization""]",8,1
user_0097,44,phd,Mumbai,0,intern,company_31,Finance,2015-10-22,2016-04-19,38831,51775,"[""excel"", ""python""]",6,1
user_0097,44,phd,Mumbai,1,junior engineer,company_8,Retail,2016-11-21,2017-10-17,57465,76620,"[""git"", ""testing"", ""python"", ""teamwork"", ""machine learning""]",11,1
user_0097,44,phd,Mumbai,2,engineer,company_54,Finance,2018-01-13,2018-09-10,70623,94165,"[""python"", ""docker""]",8,0
user_0098,41,bachelor,Pune,0,analyst,company_36,Healthcare,2019-05-28,2021-10-14,102228,136304,"[""communication"", ""excel"", ""sql"", ""c++"", ""teamwork"", ""data visualization"", ""tableau""]",29,1
user_0098,41,bachelor,Pune,1,senior analyst,company_78,Retail,2020-06-11,2022-01-02,116057,154743,"[""powerbi"", ""data visualization""]",19,1
user_0098,41,bachelor,Pune,2,product manager,company_64,Manufacturing,2021-06-30,2023-08-19,132528,176704,"[""excel"", ""powerbi"", ""design"", ""marketing""]",26,0
user_0099,42,bachelor,Chennai,0,intern,company_28,IT,2015-04-19,2019-01-28,22438,29918,"[""communication"", ""git"", ""excel"", ""python"", ""kubernetes"", ""design""]",46,0
user_0099,42,bachelor,Chennai,1,intern,company_44,Manufacturing,2016-05-30,2017-03-26,25237,33650,"[""communication"", ""excel""]",10,0
user_0100,30,master,Delhi,0,analyst,company_41,EdTech,2019-06-25,2023-05-05,110901,147868,"[""testing"", ""project management"", ""excel"", ""aws"", ""sql"", ""prompting"", ""data visualization"", ""tableau""]",47,0
user_0100,30,master,Delhi,1,senior analyst,company_15,Healthcare,2020-09-15,2022-12-04,127613,170151,"[""excel"", ""sql"", ""statistics"", ""machine learning"", ""powerbi"", ""data visualization""]",27,1
user_0100,30,master,Delhi,2,senior analyst,company_5,Finance,2021-08-11,2022-07-07,129728,172971,"[""communication"", ""excel"", ""sql"", ""kubernetes"", ""powerbi"", ""data visualization""]",11,0
user_0100,30,master,Delhi,3,product manager,company_50,Retail,2022-06-23,2025-06-07,143272,191030,"[""communication"", ""powerbi"", ""java"", ""deep learning"", ""project management"", ""excel"", ""marketing"", ""sql"", ""design""]",36,0
user_0100,30,master,Delhi,4,senior product manager,company_40,IT,2023-10-17,2024-06-13,158162,210883,"[""communication"", ""design""]",8,1
user_0101,30,bachelor,Mumbai,0,engineer,company_37,EdTech,2017-01-21,2019-11-07,49434,65912,"[""git"", ""testing"", ""linux"", ""cloud"", ""python"", ""teamwork"", ""docker"", ""tableau""]",34,0
user_0101,30,bachelor,Mumbai,1,senior engineer,company_77,EdTech,2017-11-23,2021-08-04,66194,88258,"[""testing"", ""nodejs"", ""react"", ""python"", ""kubernetes"", ""machine learning"", ""design"", ""docker""]",45,1
user_0101,30,bachelor,Mumbai,2,senior engineer,company_40,Retail,2018-11-26,2020-05-19,69066,92088,"[""java"", ""python"", ""docker"", ""kubernetes""]",18,1
user_0101,30,bachelor,Mumbai,3,lead engineer,company_15,Healthcare,2019-11-12,2021-02-04,78504,104672,"[""communication"", ""project management"", ""excel"", ""c++"", ""python"", ""design""]",15,1
user_0102,25,bachelor,Mumbai,0,engineer,company_62,Manufacturing,2015-09-19,2016-09-13,52505,70006,"[""git"", ""testing"", ""linux"", ""python"", ""statistics"", ""nlp"", ""machine learning"", ""design"", ""docker""]",12,0
user_0102,25,bachelor,Mumbai,1,senior engineer,company_74,Manufacturing,2016-11-10,2020-05-23,67556,90075,"[""sales"", ""python"", ""design"", ""testing""]",43,0
user_0102,25,bachelor,Mumbai,2,lead engineer,company_8,IT,2017-09-26,2019-11-15,82884,110512,"[""communication"", ""project management"", ""probability"", ""c++"", ""python"", ""design"", ""docker""]",26,0
user_0103,44,bachelor,Chennai,0,engineer,company_2,EdTech,2016-10-07,2020-06-18,56221,74961,"[""git"", ""testing"", ""linux"", ""project management"", ""excel"", ""docker""]",45,1
user_0103,44,bachelor,Chennai,1,associate,company_31,Manufacturing,2017-08-26,2020-01-13,96292,128390,"[""communication"", ""python"", ""excel"", ""seo""]",29,1
user_0103,44,bachelor,Chennai,2,analyst,company_37,Retail,2018-10-06,2021-04-23,107325,143101,"[""nodejs"", ""excel"", ""sql"", ""prompting"", ""teamwork"", ""data visualization"", ""tableau""]",31,0
user_0103,44,bachelor,Chennai,3,senior analyst,company_78,Manufacturing,2019-08-28,2023-07-08,115431,153908,"[""java"", ""data visualization"", ""marketing"", ""excel"", ""sql"", ""powerbi"", ""seo""]",47,0
user_0103,44,bachelor,Chennai,4,product manager,company_47,IT,2020-10-11,2024-02-23,135335,180447,"[""communication"", ""nodejs"", ""project management"", ""excel"", ""marketing"", ""sales"", ""design""]",41,0
user_0104,42,bachelor,Pune,0,intern,company_10,Retail,2016-01-19,2019-04-03,24820,33093,"[""communication"", ""excel""]",39,1
user_0104,42,bachelor,Pune,1,intern,company_5,Retail,2016-12-24,2017-06-22,27612,36817,"[""communication"", ""excel"", ""aws"", ""python"", ""machine learning""]",6,1
user_0104,42,bachelor,Pune,2,junior engineer,company_36,Healthcare,2017-11-19,2018-08-16,41176,54902,"[""git"", ""testing"", ""excel"", ""python"", ""teamwork"", ""seo""]",9,0
user_0104,42,bachelor,Pune,3,junior engineer,company_31,Manufacturing,2019-02-03,2020-11-24,34408,45878,"[""git"", ""testing"", ""cloud"", ""python"", ""kubernetes"", ""machine learning""]",22,0
user_0104,42,bachelor,Pune,4,intern,company_27,EdTech,2019-11-29,2020-10-24,22838,30451,"[""communication"", ""excel"", ""probability"", ""python"", ""machine learning"", ""powerbi""]",11,1
user_0105,28,master,Bangalore,0,junior engineer,company_19,EdTech,2017-09-28,2020-09-12,45843,61124,"[""git"", ""testing"", ""python"", ""cloud""]",36,1
user_0105,28,master,Bangalore,1,engineer,company_75,Manufacturing,2018-12-04,2021-09-19,60532,80709,"[""communication"", ""git"", ""testing"", ""linux"", ""cloud"", ""probability"", ""python"", ""docker""]",34,1
user_0106,27,master,Pune,0,data scientist,company_68,IT,2017-02-16,2018-07-11,167518,223358,"[""python"", ""statistics""]",17,1
user_0106,27,master,Pune,1,senior data scientist,company_77,Retail,2018-02-22,2020-02-12,180114,240152,"[""python"", ""nlp""]",24,0
user_0106,27,master,Pune,2,data scientist,company_10,Retail,2018-12-03,2022-07-15,164815,219753,"[""java"", ""aws"", ""sql"", ""python"", ""sales"", ""statistics"", ""machine learning"", ""data visualization""]",44,1
user_0107,44,bachelor,Delhi,0,associate,company_26,EdTech,2016-03-06,2016-12-31,92288,123051,"[""communication"", ""c++"", ""excel""]",10,1
user_0107,44,bachelor,Delhi,1,analyst,company_34,IT,2017-01-28,2018-01-23,103821,138428,"[""data visualization"", ""tableau""]",12,0
user_0107,44,bachelor,Delhi,2,senior analyst,company_50,Healthcare,2018-02-08,2019-11-30,121774,162366,"[""sql"", ""data visualization""]",22,0
user_0107,44,bachelor,Delhi,3,senior analyst,company_50,Retail,2019-02-08,2019-08-07,122799,163732,"[""excel"", ""sql""]",6,1
user_0108,37,master,Mumbai,0,associate,company_50,Retail,2017-04-07,2021-01-16,96736,128982,"[""communication"", ""excel"", ""sql"", ""machine learning"", ""design""]",46,0
user_0108,37,master,Mumbai,1,analyst,company_76,Finance,2018-05-19,2019-05-14,114197,152263,"[""excel"", ""python"", ""sql"", ""data visualization""]",12,1
user_0108,37,master,Mumbai,2,senior analyst,company_8,Healthcare,2019-07-10,2022-10-22,126936,169249,"[""excel"", ""sql""]",40,0
user_0108,37,master,Mumbai,3,product manager,company_80,IT,2020-04-26,2024-03-06,143613,191484,"[""communication"", ""marketing"", ""excel"", ""project management"", ""probability"", ""c++"", ""python"", ""sales"", ""design""]",47,0
user_0109,20,bachelor,Bangalore,0,intern,company_52,Healthcare,2017-10-09,2019-02-01,29414,39219,"[""communication"", ""git"", ""nodejs"", ""excel"", ""prompting"", ""python"", ""docker""]",16,0
user_0109,20,bachelor,Bangalore,1,engineer,company_57,Finance,2018-09-02,2020-03-25,48371,64495,"[""git"", ""testing"", ""python"", ""machine learning"", ""design"", ""docker""]",19,0
user_0109,20,bachelor,Bangalore,2,senior engineer,company_23,IT,2019-11-01,2023-08-12,66745,88994,"[""python"", ""kubernetes""]",46,1
user_0109,20,bachelor,Bangalore,3,lead engineer,company_64,EdTech,2020-11-02,2023-10-18,76571,102094,"[""communication"", ""project management"", ""python"", ""statistics"", ""machine learning"", ""design"", ""tableau""]",36,0
user_0110,31,bachelor,Pune,0,junior engineer,company_20,Retail,2015-11-04,2016-10-29,39536,52714,"[""communication"", ""git"", ""testing"", ""deep learning"", ""sql"", ""python""]",12,1
user_0110,31,bachelor,Pune,1,engineer,company_69,Finance,2016-09-17,2020-08-27,48335,64447,"[""communication"", ""git"", ""testing"", ""linux"", ""sql"", ""python"", ""powerbi"", ""docker""]",48,0
user_0110,31,bachelor,Pune,2,engineer,company_13,Finance,2017-11-01,2018-11-26,48744,64992,"[""communication"", ""git"", ""testing"", ""linux"", ""python"", ""nlp"", ""docker""]",13,1
user_0111,48,bachelor,Hyderabad,0,intern,company_35,Finance,2020-02-22,2021-05-17,23886,31849,"[""communication"", ""excel"", ""probability"", ""python"", ""kubernetes""]",15,1
user_0111,48,bachelor,Hyderabad,1,junior engineer,company_78,Finance,2021-03-26,2024-09-06,35079,46772,"[""git"", ""testing"", ""marketing"", ""aws"", ""python"", ""nlp""]",42,0
user_0111,48,bachelor,Hyderabad,2,engineer,company_56,EdTech,2022-03-08,2023-10-29,48974,65299,"[""git"", ""testing"", ""linux"", ""python"", ""nlp"", ""powerbi"", ""docker"", ""seo""]",20,0
user_0111,48,bachelor,Hyderabad,3,lead engineer,company_58,Manufacturing,2023-04-23,2026-10-04,74774,99699,"[""communication"", ""git"", ""project management"", ""prompting"", ""python"", ""design"", ""tableau""]",42,0
user_0111,48,bachelor,Hyderabad,4,associate,company_40,Finance,2024-04-02,2024-09-29,94195,125594,"[""communication"", ""excel""]",6,1
user_0112,34,bachelor,Chennai,0,junior engineer,company_35,Retail,2019-09-25,2022-02-11,41046,54728,"[""git"", ""testing"", ""nodejs"", ""linux"", ""aws"", ""python""]",29,0
user_0112,34,bachelor,Chennai,1,intern,company_47,Manufacturing,2020-08-23,2022-11-11,21508,28677,"[""communication"", ""excel""]",27,0
user_0112,34,bachelor,Chennai,2,junior engineer,company_62,Retail,2021-06-27,2025-05-07,42439,56586,"[""git"", ""probability"", ""testing"", ""python""]",47,0
user_0112,34,bachelor,Chennai,3,intern,company_58,Manufacturing,2022-07-16,2024-11-02,24642,32856,"[""excel"", ""python""]",28,0
user_0112,34,bachelor,Chennai,4,junior engineer,company_12,IT,2023-08-12,2026-11-24,38509,51345,"[""git"", ""python""]",40,1
user_0113,50,phd,Bangalore,0,associate,company_70,Finance,2015-11-15,2017-02-07,109917,146557,"[""excel"", ""communication""]",15,1
user_0113,50,phd,Bangalore,1,analyst,company_42,Manufacturing,2016-10-12,2020-08-22,116415,155221,"[""probability"", ""sql"", ""data visualization"", ""tableau""]",47,1
user_0113,50,phd,Bangalore,2,senior analyst,company_22,EdTech,2017-10-28,2018-12-22,134118,178825,"[""java"", ""excel"", ""aws"", ""sql"", ""powerbi"", ""data visualization""]",14,0
user_0114,25,phd,Remote,0,junior engineer,company_19,Healthcare,2016-05-16,2017-01-11,53268,71024,"[""git"", ""testing"", ""python"", ""kubernetes""]",8,1
user_0114,25,phd,Remote,1,engineer,company_70,EdTech,2017-05-22,2020-09-03,66546,88728,"[""python"", ""testing"", ""linux""]",40,1
user_0114,25,phd,Remote,2,engineer,company_15,Healthcare,2018-07-01,2020-06-20,70559,94078,"[""git"", ""testing"", ""linux"", ""python"", ""teamwork"", ""design"", ""docker"", ""data visualization""]",24,0
user_0115,46,bachelor,Mumbai,0,associate,company_58,Retail,2015-07-09,2019-05-19,91077,121436,"[""communication"", ""design"", ""excel""]",47,0
user_0115,46,bachelor,Mumbai,1,product manager,company_48,IT,2016-05-16,2019-05-31,133385,177847,"[""marketing"", ""excel"", ""project management"", ""react"", ""kubernetes"", ""design""]",37,1
user_0116,29,phd,Remote,0,junior engineer,company_12,Finance,2019-05-23,2022-03-08,54728,72970,"[""git"", ""testing"", ""project management"", ""prompting"", ""python"", ""statistics""]",34,0
user_0116,29,phd,Remote,1,engineer,company_35,Manufacturing,2020-05-20,2023-08-03,67045,89394,"[""testing"", ""python""]",39,0
user_0117,42,bachelor,Chennai,0,junior engineer,company_1,Finance,2019-10-19,2021-10-08,42366,56488,"[""git"", ""testing"", ""python""]",24,1
user_0117,42,bachelor,Chennai,1,engineer,company_64,IT,2020-11-20,2024-08-31,54667,72890,"[""communication"", ""git"", ""testing"", ""linux"", ""cloud"", ""python"", ""docker""]",46,1
user_0117,42,bachelor,Chennai,2,senior engineer,company_34,Finance,2021-11-11,2024-07-28,65002,86670,"[""testing"", ""python""]",33,0
user_0118,34,master,Chennai,0,junior engineer,company_24,IT,2015-05-23,2017-10-09,47585,63447,"[""git"", ""testing"", ""linux"", ""probability"", ""python""]",29,0
user_0118,34,master,Chennai,1,engineer,company_63,Manufacturing,2016-08-07,2018-09-26,59338,79118,"[""git"", ""testing"", ""linux"", ""aws"", ""python"", ""kubernetes"", ""docker""]",26,1
user_0118,34,master,Chennai,2,lead engineer,company_3,Manufacturing,2017-05-01,2018-11-22,84178,112238,"[""communication"", ""project management"", ""prompting"", ""python"", ""sales"", ""teamwork"", ""design""]",19,1
user_0118,34,master,Chennai,3,associate,company_16,Finance,2018-06-03,2019-07-28,101916,135888,"[""excel"", ""communication"", ""powerbi""]",14,0
user_0119,42,bachelor,Chennai,0,junior engineer,company_16,Healthcare,2015-08-03,2016-08-27,35345,47127,"[""git"", ""testing"", ""python"", ""c++""]",13,0
user_0119,42,bachelor,Chennai,1,engineer,company_36,EdTech,2016-09-02,2017-03-01,49122,65497,"[""git"", ""testing"", ""linux"", ""excel"", ""python"", ""teamwork"", ""powerbi"", ""docker"", ""seo""]",6,1
user_0119,42,bachelor,Chennai,2,senior engineer,company_1,Retail,2017-09-26,2020-11-09,64765,86354,"[""testing"", ""linux"", ""marketing"", ""python"", ""kubernetes"", ""machine learning"", ""design"", ""docker""]",38,0
user_0120,31,bachelor,Chennai,0,intern,company_64,Healthcare,2016-04-21,2018-08-09,26297,35062,"[""communication"", ""testing"", ""excel"", ""python"", ""teamwork""]",28,1
user_0120,31,bachelor,Chennai,1,junior engineer,company_55,Finance,2017-01-10,2017-12-06,39037,52050,"[""git"", ""testing"", ""nodejs"", ""aws"", ""python"", ""nlp"", ""design""]",11,0
user_0120,31,bachelor,Chennai,2,lead engineer,company_14,Retail,2018-05-05,2020-09-21,77343,103124,"[""communication"", ""project management"", ""react"", ""python"", ""design"", ""tableau""]",29,0
user_0120,31,bachelor,Chennai,3,associate,company_76,Healthcare,2019-01-30,2021-04-19,91152,121537,"[""communication"", ""linux"", ""project management"", ""excel"", ""tableau""]",27,1
user_0120,31,bachelor,Chennai,4,analyst,company_18,IT,2020-03-30,2023-11-10,107663,143551,"[""excel"", ""sql"", ""probability"", ""c++"", ""nlp"", ""data visualization"", ""tableau""]",44,0
user_0121,35,bachelor,Chennai,0,engineer,company_44,EdTech,2018-12-03,2020-02-26,52164,69552,"[""git"", ""testing"", ""linux"", ""cloud"", ""c++"", ""python"", ""design"", ""docker""]",15,0
user_0121,35,bachelor,Chennai,1,lead engineer,company_39,Retail,2019-12-17,2021-01-10,80356,107142,"[""communication"", ""project management""]",13,0
user_0121,35,bachelor,Chennai,2,associate,company_65,IT,2020-11-08,2022-11-28,93936,125248,"[""communication"", ""excel"", ""machine learning"", ""design"", ""seo""]",25,1
user_0121,35,bachelor,Chennai,3,analyst,company_44,Manufacturing,2022-01-05,2024-06-23,106901,142534,"[""git"", ""project management"", ""excel"", ""sql"", ""python"", ""powerbi"", ""data visualization"", ""tableau""]",30,0
user_0121,35,bachelor,Chennai,4,senior analyst,company_69,Healthcare,2022-12-06,2025-07-23,120379,160506,"[""communication"", ""excel"", ""sql"", ""python"", ""machine learning"", ""powerbi"", ""docker"", ""data visualization""]",32,0
user_0122,47,bachelor,Pune,0,associate,company_44,Finance,2015-05-11,2018-04-25,96869,129159,"[""communication"", ""testing"", ""excel"", ""c++"", ""docker""]",36,1
user_0122,47,bachelor,Pune,1,analyst,company_29,EdTech,2016-04-06,2017-09-28,109027,145370,"[""git"", ""project management"", ""excel"", ""aws"", ""sql"", ""react"", ""data visualization"", ""tableau""]",18,0
user_0122,47,bachelor,Pune,2,senior analyst,company_65,Healthcare,2017-02-22,2020-09-04,120166,160221,"[""excel"", ""aws"", ""sql"", ""probability"", ""prompting"", ""powerbi"", ""data visualization""]",43,1
user_0122,47,bachelor,Pune,3,senior analyst,company_60,Healthcare,2018-03-07,2020-10-22,121131,161509,"[""deep learning"", ""excel"", ""sql"", ""prompting"", ""powerbi"", ""data visualization""]",32,1
user_0122,47,bachelor,Pune,4,senior product manager,company_53,Healthcare,2019-04-17,2020-10-08,147571,196761,"[""communication"", ""deep learning"", ""project management"", ""probability"", ""python"", ""design""]",18,1
user_0123,41,bachelor,Hyderabad,0,intern,company_4,Healthcare,2015-11-28,2016-06-25,24320,32427,"[""communication"", ""deep learning"", ""excel"", ""cloud"", ""python"", ""teamwork"", ""machine learning""]",7,1
user_0123,41,bachelor,Hyderabad,1,intern,company_9,Manufacturing,2017-01-24,2017-09-21,27864,37152,"[""excel"", ""python""]",8,1
user_0123,41,bachelor,Hyderabad,2,intern,company_64,IT,2017-12-23,2019-02-16,24180,32240,"[""excel"", ""python""]",14,0
user_0124,44,master,Mumbai,0,junior engineer,company_15,Healthcare,2017-06-12,2018-09-05,42975,57300,"[""git"", ""testing"", ""python"", ""kubernetes"", ""design""]",15,1
user_0124,44,master,Mumbai,1,engineer,company_7,Retail,2018-06-16,2020-05-06,57036,76048,"[""python"", ""docker""]",23,0
user_0124,44,master,Mumbai,2,senior engineer,company_51,Healthcare,2019-07-04,2021-07-23,73750,98334,"[""sales"", ""python"", ""docker"", ""kubernetes""]",25,1
user_0124,44,master,Mumbai,3,lead engineer,company_63,Manufacturing,2020-08-28,2022-05-20,86284,115046,"[""communication"", ""project management"", ""excel"", ""cloud"", ""python"", ""design"", ""seo""]",21,1
user_0124,44,master,Mumbai,4,senior analyst,company_78,Retail,2021-08-14,2024-04-30,123879,165172,"[""excel"", ""data visualization""]",33,1
user_0125,20,master,Delhi,0,analyst,company_17,EdTech,2019-08-30,2020-10-23,108945,145260,"[""testing"", ""linux"", ""excel"", ""sql"", ""prompting"", ""data visualization"", ""tableau""]",14,1
user_0125,20,master,Delhi,1,analyst,company_51,Manufacturing,2020-08-04,2023-07-20,110868,147824,"[""excel"", ""sql"", ""kubernetes"", ""machine learning"", ""data visualization"", ""tableau""]",36,0
user_0125,20,master,Delhi,2,senior analyst,company_34,Finance,2021-06-10,2024-10-22,125772,167696,"[""excel"", ""statistics"", ""sql"", ""data visualization""]",41,0
user_0126,50,bachelor,Bangalore,0,analyst,company_27,EdTech,2019-11-16,2022-11-30,103446,137929,"[""nodejs"", ""excel"", ""sql"", ""teamwork"", ""data visualization"", ""tableau""]",37,0
user_0126,50,bachelor,Bangalore,1,senior product manager,company_59,IT,2020-11-22,2022-05-16,148367,197823,"[""communication"", ""project management"", ""python"", ""kubernetes"", ""design""]",18,0
user_0126,50,bachelor,Bangalore,2,data scientist,company_46,EdTech,2021-12-10,2024-01-29,161561,215415,"[""sql"", ""c++"", ""python"", ""sales"", ""statistics"", ""nlp"", ""machine learning"", ""docker"", ""data visualization""]",26,0
user_0126,50,bachelor,Bangalore,3,senior data scientist,company_17,IT,2022-10-24,2026-07-05,174816,233089,"[""java"", ""deep learning"", ""marketing"", ""sales"", ""python"", ""nlp"", ""statistics"", ""docker""]",45,1
user_0126,50,bachelor,Bangalore,4,senior data scientist,company_34,EdTech,2023-09-08,2025-06-29,170922,227896,"[""deep learning"", ""prompting"", ""python"", ""nlp"", ""statistics""]",22,1
user_0127,25,bachelor,Hyderabad,0,engineer,company_21,Retail,2020-02-09,2024-01-19,54187,72249,"[""testing"", ""linux""]",48,1
user_0127,25,bachelor,Hyderabad,1,senior engineer,company_37,Finance,2021-02-04,2024-02-19,61801,82401,"[""testing"", ""deep learning"", ""excel"", ""python"", ""kubernetes"", ""design"", ""docker""]",37,0
user_0127,25,bachelor,Hyderabad,2,senior engineer,company_4,Healthcare,2021-12-24,2025-12-03,69835,93114,"[""communication"", ""testing"", ""marketing"", ""python"", ""kubernetes"", ""design"", ""docker"", ""data visualization""]",48,0
user_0128,38,master,Bangalore,0,junior engineer,company_80,Manufacturing,2015-03-11,2018-01-24,48474,64633,"[""git"", ""python""]",35,1
user_0128,38,master,Bangalore,1,senior engineer,company_52,IT,2016-03-27,2016-12-22,72571,96762,"[""testing"", ""linux"", ""python"", ""kubernetes"", ""nlp"", ""machine learning"", ""design"", ""docker"", ""seo""]",9,0
user_0128,38,master,Bangalore,2,associate,company_17,Healthcare,2017-04-18,2019-11-04,99601,132801,"[""communication"", ""marketing"", ""excel"", ""statistics"", ""data visualization""]",31,0
user_0128,38,master,Bangalore,3,senior analyst,company_79,Finance,2018-05-01,2021-02-14,128122,170829,"[""excel"", ""powerbi""]",34,1
user_0129,21,bachelor,Hyderabad,0,junior engineer,company_32,EdTech,2017-12-17,2021-09-27,41936,55915,"[""git"", ""testing"", ""marketing"", ""aws"", ""python"", ""data visualization""]",46,1
user_0129,21,bachelor,Hyderabad,1,engineer,company_65,IT,2018-10-17,2022-02-28,48827,65103,"[""git"", ""testing"", ""linux"", ""project management"", ""excel"", ""cloud"", ""python"", ""docker""]",41,0
user_0129,21,bachelor,Hyderabad,2,engineer,company_34,Healthcare,2019-11-02,2021-03-26,53494,71325,"[""git"", ""testing"", ""linux"", ""statistics"", ""docker""]",17,0
user_0130,22,master,Pune,0,intern,company_79,Healthcare,2017-08-14,2018-03-12,27985,37314,"[""communication"", ""excel"", ""aws"", ""prompting"", ""python"", ""statistics""]",7,1
user_0130,22,master,Pune,1,engineer,company_19,Retail,2018-06-23,2019-08-17,55104,73472,"[""git"", ""probability"", ""testing"", ""python""]",14,0
user_0130,22,master,Pune,2,senior engineer,company_63,Manufacturing,2019-08-26,2022-12-08,71214,94952,"[""powerbi"", ""java"", ""testing"", ""python"", ""kubernetes"", ""design"", ""docker"", ""tableau""]",40,0
user_0130,22,master,Pune,3,associate,company_64,Retail,2020-07-01,2022-06-21,103796,138394,"[""excel"", ""communication""]",24,1
user_0131,32,bachelor,Pune,0,junior engineer,company_80,Retail,2019-01-09,2022-03-24,34479,45973,"[""communication"", ""git"", ""testing"", ""c++"", ""python""]",39,1
user_0131,32,bachelor,Pune,1,engineer,company_50,Manufacturing,2020-02-26,2020-09-23,50078,66771,"[""git"", ""testing"", ""linux"", ""marketing"", ""aws"", ""python"", ""teamwork"", ""docker""]",7,1
user_0131,32,bachelor,Pune,2,junior engineer,company_63,IT,2021-03-21,2022-10-12,38364,51152,"[""git"", ""testing"", ""python"", ""statistics""]",19,1
user_0131,32,bachelor,Pune,3,lead engineer,company_65,IT,2022-02-08,2023-10-31,77787,103717,"[""communication"", ""project management"", ""prompting"", ""python"", ""design"", ""seo""]",21,0
user_0131,32,bachelor,Pune,4,associate,company_72,Healthcare,2023-01-15,2026-09-26,91542,122056,"[""excel"", ""communication"", ""linux"", ""marketing""]",45,0
user_0132,42,highschool,Hyderabad,0,intern,company_22,Retail,2015-11-13,2019-07-25,22489,29985,"[""communication"", ""python""]",45,0
user_0132,42,highschool,Hyderabad,1,senior engineer,company_43,Finance,2016-08-24,2018-08-14,60509,80679,"[""testing"", ""design""]",24,0
user_0132,42,highschool,Hyderabad,2,analyst,company_32,Finance,2017-09-26,2018-03-25,98117,130822,"[""linux"", ""nodejs"", ""excel"", ""sql"", ""kubernetes"", ""data visualization"", ""tableau""]",6,1
user_0132,42,highschool,Hyderabad,3,associate,company_67,IT,2018-11-14,2021-07-31,87095,116127,"[""communication"", ""java"", ""linux"", ""excel"", ""python"", ""teamwork""]",33,0
user_0132,42,highschool,Hyderabad,4,analyst,company_52,Retail,2019-09-24,2021-01-16,100899,134533,"[""excel"", ""nodejs"", ""sql"", ""data visualization""]",16,1
user_0133,49,bachelor,Remote,0,engineer,company_11,IT,2018-09-29,2019-12-23,53656,71541,"[""git"", ""testing"", ""linux"", ""deep learning"", ""marketing"", ""aws"", ""python"", ""docker""]",15,1
user_0133,49,bachelor,Remote,1,senior engineer,company_76,Healthcare,2019-09-04,2020-10-28,68874,91832,"[""git"", ""testing"", ""marketing"", ""python"", ""kubernetes"", ""design"", ""docker""]",14,0
